Car Id,name,year,selling_price,km_driven,fuel,seller_type,transmission,owner
2227,Hyundai EON D Lite,2016,210000,30000,Petrol,Individual,Manual,First Owner
2228,Hyundai Getz 1.5 CRDi GVS,2008,110000,154000,Diesel,Individual,Manual,Third Owner
2229,Maruti Swift LXI,2011,175000,70000,Petrol,Individual,Manual,First Owner
2230,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,950000,15000,Diesel,Individual,Automatic,First Owner
2231,Renault Lodgy Stepway 85PS RXZ 8S,2017,650000,40000,Diesel,Individual,Manual,First Owner
2232,Maruti Swift VXI,2019,550000,51000,Petrol,Individual,Manual,First Owner
2233,Maruti Alto LX BSIII,2008,85000,120000,Petrol,Individual,Manual,Second Owner
2234,Maruti Celerio LXI MT BSIV,2019,340000,50000,Petrol,Individual,Manual,First Owner
2235,Renault Captur 1.5 Diesel RXT,2017,825000,13500,Diesel,Individual,Manual,First Owner
2236,Toyota Etios 1.5 V,2016,509999,35000,Petrol,Individual,Manual,First Owner
2237,Renault Duster 85PS Diesel RxL,2013,450000,1000,Diesel,Dealer,Manual,Second Owner
2238,Mercedes-Benz C-Class Progressive C 220d,2018,3800000,10000,Diesel,Dealer,Automatic,First Owner
2239,Audi A4 3.0 TDI Quattro,2013,1580000,86000,Diesel,Dealer,Automatic,First Owner
2240,BMW X5 xDrive 30d xLine,2019,4950000,30000,Diesel,Dealer,Automatic,First Owner
2241,Hyundai Creta 1.6 CRDi SX,2016,535000,52600,Diesel,Individual,Manual,First Owner
2242,Maruti SX4 Vxi BSIV,2012,225000,110000,Petrol,Individual,Manual,Second Owner
2243,Hyundai Grand i10 1.2 Kappa Magna AT,2017,550000,19890,Petrol,Dealer,Automatic,First Owner
2244,Maruti Swift ZXI BSIV,2016,670000,7104,Petrol,Trustmark Dealer,Manual,First Owner
2245,Maruti Ertiga VXI,2015,625000,11918,Petrol,Trustmark Dealer,Manual,First Owner
2246,Hyundai Grand i10 Magna AT,2017,520000,10510,Petrol,Dealer,Automatic,First Owner
2247,Chevrolet Beat LT Option,2016,239000,41000,Petrol,Dealer,Manual,First Owner
2248,Toyota Fortuner 4x2 AT,2017,2600000,47162,Diesel,Trustmark Dealer,Automatic,First Owner
2249,Maruti S-Cross Zeta DDiS 200 SH,2015,750000,45974,Diesel,Trustmark Dealer,Manual,First Owner
2250,Hyundai i10 Magna,2012,229999,49824,Petrol,Dealer,Manual,First Owner
2251,Audi A6 2.0 TDI Premium Plus,2013,1300000,58500,Diesel,Dealer,Automatic,First Owner
2252,Hyundai Santro GS,2005,80000,56580,Petrol,Dealer,Manual,First Owner
2253,Skoda Laura Ambiente 2.0 TDI CR MT,2012,385000,52000,Diesel,Dealer,Manual,First Owner
2254,Hyundai Verna 1.6 VTVT SX,2015,760000,55340,Petrol,Trustmark Dealer,Manual,First Owner
2255,Maruti Swift Dzire VDI,2017,600000,46507,Diesel,Trustmark Dealer,Manual,First Owner
2256,Renault Duster 85PS Diesel RxL,2013,450000,1000,Diesel,Dealer,Manual,Second Owner
2257,Mercedes-Benz C-Class Progressive C 220d,2018,3800000,10000,Diesel,Dealer,Automatic,First Owner
2258,Audi A4 3.0 TDI Quattro,2013,1580000,86000,Diesel,Dealer,Automatic,First Owner
2259,BMW X5 xDrive 30d xLine,2019,4950000,30000,Diesel,Dealer,Automatic,First Owner
2260,Hyundai Creta 1.6 CRDi SX,2016,535000,52600,Diesel,Individual,Manual,First Owner
2261,Maruti SX4 Vxi BSIV,2012,225000,110000,Petrol,Individual,Manual,Second Owner
2262,Hyundai Grand i10 1.2 Kappa Magna AT,2017,550000,19890,Petrol,Dealer,Automatic,First Owner
2263,Maruti Swift ZXI BSIV,2016,670000,7104,Petrol,Trustmark Dealer,Manual,First Owner
2264,Maruti Ertiga VXI,2015,625000,11918,Petrol,Trustmark Dealer,Manual,First Owner
2265,Hyundai Grand i10 Magna AT,2017,520000,10510,Petrol,Dealer,Automatic,First Owner
2266,Chevrolet Beat LT Option,2016,239000,41000,Petrol,Dealer,Manual,First Owner
2267,Toyota Fortuner 4x2 AT,2017,2600000,47162,Diesel,Trustmark Dealer,Automatic,First Owner
2268,Maruti S-Cross Zeta DDiS 200 SH,2015,750000,45974,Diesel,Trustmark Dealer,Manual,First Owner
2269,Hyundai i10 Magna,2012,229999,49824,Petrol,Dealer,Manual,First Owner
2270,Audi A6 2.0 TDI Premium Plus,2013,1300000,58500,Diesel,Dealer,Automatic,First Owner
2271,Hyundai Santro GS,2005,80000,56580,Petrol,Dealer,Manual,First Owner
2272,Skoda Laura Ambiente 2.0 TDI CR MT,2012,385000,52000,Diesel,Dealer,Manual,First Owner
2273,Hyundai Verna 1.6 VTVT SX,2015,760000,55340,Petrol,Trustmark Dealer,Manual,First Owner
2274,Maruti Swift Dzire VDI,2017,600000,46507,Diesel,Trustmark Dealer,Manual,First Owner
2275,Maruti Baleno Alpha 1.3,2017,650000,70000,Diesel,Individual,Manual,First Owner
2276,Chevrolet Spark 1.0 LS,2011,140000,60000,Petrol,Individual,Manual,Second Owner
2277,Maruti Alto LXi,2011,150000,70000,Petrol,Individual,Manual,First Owner
2278,Datsun GO Plus A Option Petrol,2018,450000,10000,Petrol,Individual,Manual,Second Owner
2279,Hyundai Accent CRDi,2006,170000,245244,Diesel,Individual,Manual,Fourth & Above Owner
2280,Renault KWID 1.0 RXT Optional,2017,400000,60000,Petrol,Individual,Manual,First Owner
2281,Tata Tiago 1.2 Revotron XE,2016,300000,30000,Petrol,Individual,Manual,First Owner
2282,Maruti Alto 800 Base,2012,250000,8000,Petrol,Individual,Manual,First Owner
2283,Tata Tigor 1.2 Revotron XM,2019,500000,10000,Petrol,Individual,Manual,First Owner
2284,Hyundai Accent CRDi,2002,85000,100000,Diesel,Individual,Manual,Third Owner
2285,Nissan Sunny Diesel XL,2012,300000,110000,Diesel,Individual,Manual,First Owner
2286,Hyundai Santro GS,2005,80000,56580,Petrol,Dealer,Manual,First Owner
2287,Mahindra XUV500 AT W8 FWD,2015,740000,45000,Diesel,Dealer,Automatic,First Owner
2288,Hyundai Santro Xing XG,2005,70000,68500,Petrol,Dealer,Manual,First Owner
2289,Hyundai Santro Sportz AMT,2019,484999,5007,Petrol,Dealer,Automatic,First Owner
2290,Nissan Micra Active XV S,2013,164000,30000,Petrol,Individual,Manual,First Owner
2291,Honda City 1.5 V AT,2008,140000,70000,Petrol,Individual,Automatic,First Owner
2292,Mercedes-Benz E-Class E250 CDI Elegance,2011,999000,49600,Diesel,Dealer,Automatic,First Owner
2293,Maruti Alto LXI,2005,56000,23000,Petrol,Individual,Manual,Second Owner
2294,BMW 7 Series 730Ld,2006,1050000,30000,Diesel,Dealer,Automatic,First Owner
2295,Hyundai Verna 1.6 VTVT,2010,190000,38000,Petrol,Dealer,Manual,First Owner
2296,Audi Q5 3.0 TDI Quattro Technology,2018,3899000,22000,Diesel,Dealer,Automatic,First Owner
2297,Hyundai i10 Sportz 1.2,2011,235000,43100,Petrol,Dealer,Manual,First Owner
2298,Datsun GO Plus T,2017,350000,10171,Petrol,Dealer,Manual,First Owner
2299,Renault Duster 110PS Diesel RxL,2015,465000,41123,Diesel,Dealer,Manual,First Owner
2300,Toyota Camry Hybrid 2.5,2017,1900000,20118,Petrol,Dealer,Automatic,First Owner
2301,Honda City i DTec SV,2014,450000,40000,Diesel,Dealer,Manual,First Owner
2302,Volkswagen Jetta 2.0L TDI Highline,2015,790000,52517,Diesel,Dealer,Manual,First Owner
2303,Mahindra Marazzo M2 8Str,2019,900000,20000,Diesel,Individual,Manual,First Owner
2304,Ford Ecosport 1.5 DV5 MT Titanium Optional,2014,450000,99117,Diesel,Dealer,Manual,First Owner
2305,Chevrolet Spark 1.0 LS,2009,135000,90000,Petrol,Individual,Manual,First Owner
2306,Maruti Celerio ZXI MT BSIV,2019,425000,3700,Petrol,Individual,Manual,First Owner
2307,Tata Indica Vista Terra 1.4 TDI,2010,100000,80000,Diesel,Individual,Manual,First Owner
2308,Ford EcoSport 1.5 TDCi Titanium BSIV,2015,650000,100000,Diesel,Individual,Manual,Second Owner
2309,Tata Indica Vista Aqua 1.4 TDI,2011,90000,54000,Diesel,Individual,Manual,First Owner
2310,Hyundai EON Era Plus,2017,250000,19000,Petrol,Individual,Manual,First Owner
2311,Maruti Swift Dzire VDI,2014,300000,120000,Diesel,Individual,Manual,First Owner
2312,Maruti Wagon R VXI BS IV,2014,275000,30000,Petrol,Individual,Manual,First Owner
2313,Honda BRV i-VTEC V MT,2017,600000,43500,Petrol,Individual,Manual,First Owner
2314,Renault KWID RXT,2016,270000,60000,Petrol,Individual,Manual,Second Owner
2315,Renault KWID RXT Optional,2016,240000,70000,Petrol,Individual,Manual,Second Owner
2316,Skoda Octavia Elegance 2.0 TDI AT,2014,1200000,135000,Diesel,Individual,Automatic,Third Owner
2317,Chevrolet Beat Diesel LS,2012,160000,50000,Diesel,Individual,Manual,First Owner
2318,Honda Jazz 1.5 VX i DTEC,2018,790000,19571,Diesel,Dealer,Manual,First Owner
2319,Honda City i-VTEC ZX,2018,1200000,29600,Petrol,Dealer,Manual,First Owner
2320,Maruti Swift LXI,2011,175000,70000,Petrol,Individual,Manual,First Owner
2321,Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018,950000,15000,Diesel,Individual,Automatic,First Owner
2322,Maruti Celerio LXI MT BSIV,2019,340000,50000,Petrol,Individual,Manual,First Owner
2323,Renault Captur 1.5 Diesel RXT,2017,825000,13500,Diesel,Individual,Manual,First Owner
2324,Audi A4 30 TFSI Technology,2018,3100000,22000,Petrol,Individual,Automatic,First Owner
2325,Honda Amaze VX Diesel BSIV,2018,780000,25000,Diesel,Dealer,Manual,First Owner
2326,Toyota Corolla Altis 1.8 VL AT,2010,350000,80000,Petrol,Individual,Automatic,Third Owner
2327,Honda Amaze VX Petrol BSIV,2018,690000,39000,Petrol,Dealer,Manual,First Owner
2328,Maruti Alto 800 VXI,2016,245000,60000,Petrol,Individual,Manual,First Owner
2329,Honda Amaze VX Diesel BSIV,2018,790000,49000,Diesel,Dealer,Manual,First Owner
2330,Honda Amaze VX i-VTEC,2018,680000,48600,Petrol,Dealer,Manual,First Owner
2331,Hyundai Grand i10 Asta Option,2017,540000,20000,Petrol,Individual,Manual,Second Owner
2332,Mahindra KUV 100 mFALCON G80 K2,2016,425000,25000,Petrol,Individual,Manual,First Owner
2333,Maruti Zen Estilo Sports,2008,140000,120000,Petrol,Individual,Manual,First Owner
2334,Maruti Ertiga ZDI Plus,2019,1100000,30000,Diesel,Individual,Manual,First Owner
2335,Renault Lodgy 85PS RxL,2015,715000,35000,Diesel,Individual,Manual,First Owner
2336,Maruti Swift VXI,2013,370000,90000,Petrol,Individual,Manual,First Owner
2337,Hyundai Verna CRDi ABS,2007,175000,80000,Diesel,Individual,Manual,Second Owner
2338,Mercedes-Benz E-Class 230,1998,1000000,35000,Petrol,Individual,Automatic,Second Owner
2339,Maruti Alto 800 LXI,2013,92800,25000,Petrol,Individual,Manual,Second Owner
2340,Tata Xenon XT EX 4X2,2014,291000,90000,Diesel,Individual,Manual,First Owner
2341,Maruti Alto 800 LXI,2013,92800,25000,Petrol,Individual,Manual,Second Owner
2342,Renault KWID 1.0 RXT Optional,2016,350000,20000,Petrol,Individual,Manual,First Owner
2343,Maruti Omni 5 Str STD,1998,65000,60000,Petrol,Dealer,Manual,Third Owner
2344,Maruti Swift Dzire VDI,2015,650000,58000,Diesel,Individual,Manual,First Owner
2345,Maruti Wagon R LX BS IV,2014,350000,40000,Petrol,Dealer,Manual,First Owner
2346,Maruti Wagon R LXI,2005,75000,70000,Petrol,Individual,Manual,Second Owner
2347,Hyundai i20 Asta (o) 1.4 CRDi (Diesel),2012,440000,70000,Diesel,Dealer,Manual,First Owner
2348,Hyundai Santro Xing GLS,2013,270000,60000,Petrol,Individual,Manual,First Owner
2349,Toyota Innova 2.5 V Diesel 7-seater,2014,1150000,135000,Diesel,Dealer,Manual,First Owner
2350,Maruti Omni 8 Seater BSII,2015,238000,70000,Petrol,Dealer,Manual,First Owner
2351,Mercedes-Benz B Class B180 Sports,2013,1100000,40000,Petrol,Individual,Automatic,Second Owner
2352,Mahindra XUV500 W10 2WD,2015,1200000,75000,Diesel,Dealer,Manual,Second Owner
2353,Skoda Fabia 1.2L Diesel Ambiente,2010,260000,150000,Diesel,Individual,Manual,First Owner
2354,Toyota Etios VD,2012,350000,140000,Diesel,Individual,Manual,Third Owner
2355,Toyota Etios Liva VD,2015,480000,70000,Diesel,Individual,Manual,First Owner
2356,Toyota Etios Liva GD,2012,345000,137250,Diesel,Individual,Manual,Second Owner
2357,Mahindra Scorpio M2DI,2013,500000,110000,Diesel,Individual,Manual,Second Owner
2358,Hyundai Grand i10 Asta Option,2017,595000,27000,Petrol,Dealer,Manual,First Owner
2359,Hyundai Verna CRDi 1.6 SX Option,2019,1295000,9000,Diesel,Dealer,Manual,First Owner
2360,Volkswagen Vento 1.5 TDI Highline BSIV,2019,1350000,5400,Diesel,Dealer,Manual,Test Drive Car
2361,Renault KWID Climber 1.0 MT Opt BSIV,2020,541000,1000,Petrol,Dealer,Manual,Test Drive Car
2362,Hyundai Santro Asta,2018,515000,16000,Petrol,Dealer,Manual,First Owner
2363,Ford Figo Aspire Titanium Plus Diesel,2019,894999,13000,Diesel,Dealer,Manual,Test Drive Car
2364,Renault Pulse RxZ Optional,2012,325000,47000,Diesel,Dealer,Manual,First Owner
2365,Maruti Ciaz 1.4 Alpha,2018,925000,22000,Petrol,Individual,Manual,First Owner
2366,Nissan Terrano XL P,2017,844999,30000,Petrol,Individual,Manual,First Owner
2367,Maruti Ciaz 1.4 Alpha,2018,925000,20000,Petrol,Individual,Manual,First Owner
2368,Tata Manza Club Class Quadrajet90 LX,2013,300000,60000,Diesel,Individual,Manual,First Owner
2369,Toyota Camry M/t,2008,650000,75000,Petrol,Individual,Manual,Second Owner
2370,Maruti Alto K10 LXI,2010,175000,64000,Petrol,Dealer,Manual,First Owner
2371,Maruti SX4 S Cross DDiS 320 Delta,2015,325000,80000,Diesel,Individual,Manual,First Owner
2372,Renault Duster 85PS Diesel RxZ,2017,600000,90000,Diesel,Individual,Manual,First Owner
2373,Maruti Swift ZXI Plus,2018,700000,30000,Petrol,Individual,Manual,First Owner
2374,Toyota Corolla H3,2003,95000,120000,Petrol,Individual,Automatic,Second Owner
2375,Maruti Celerio ZXI,2019,490000,20000,Petrol,Dealer,Manual,First Owner
2376,Tata Safari DICOR 2.2 EX 4x2,2013,380000,100000,Diesel,Individual,Manual,First Owner
2377,Hyundai Grand i10 1.2 Kappa Sportz Dual Tone,2018,550000,31000,Petrol,Dealer,Manual,First Owner
2378,Maruti Alto 800 LXI,2013,225000,47000,Petrol,Dealer,Manual,First Owner
2379,Tata Nexon 1.2 Revotron XM,2018,570000,11200,Petrol,Individual,Manual,First Owner
2380,Maruti Alto 800 LXI,2018,305000,35000,Petrol,Dealer,Manual,First Owner
2381,Maruti Wagon R Duo Lxi,2010,240000,50000,LPG,Dealer,Manual,First Owner
2382,Maruti Ertiga SHVS VDI,2015,700000,55000,Diesel,Dealer,Manual,First Owner
2383,Maruti Omni E MPI STD BS IV,2018,288000,20000,Petrol,Dealer,Manual,First Owner
2384,Mahindra Bolero B4,2017,800000,75000,Diesel,Dealer,Manual,First Owner
2385,Maruti Celerio VXI,2017,430000,93000,Petrol,Dealer,Manual,First Owner
2386,Chevrolet Beat Diesel LT Option,2009,195000,57000,Diesel,Dealer,Manual,Second Owner
2387,Maruti Eeco Smiles 5 Seater AC,2014,325000,30000,Petrol,Dealer,Manual,First Owner
2388,Renault Duster 85PS Diesel RxE,2013,450000,73000,Diesel,Dealer,Manual,First Owner
2389,Maruti Swift Dzire VDI,2016,630000,65000,Diesel,Dealer,Manual,First Owner
2390,Maruti Swift 1.3 VXi,2009,250000,62000,Petrol,Dealer,Manual,Second Owner
2391,Hyundai Santro GLS I - Euro II,2007,135000,85000,Petrol,Dealer,Manual,First Owner
2392,Chevrolet Spark 1.0 PS,2010,110000,73000,Petrol,Individual,Manual,First Owner
2393,Maruti Swift ZDi,2012,350000,55000,Diesel,Dealer,Manual,First Owner
2394,Maruti Omni E MPI STD BS IV,2016,240000,5800,Petrol,Individual,Manual,Second Owner
2395,Toyota Innova 2.5 V Diesel 8-seater,2009,350000,350000,Diesel,Individual,Manual,First Owner
2396,Maruti Swift ZXI Plus,2018,600000,30000,Petrol,Individual,Manual,First Owner
2397,Maruti Swift Dzire VDI,2018,750000,20000,Diesel,Individual,Manual,First Owner
2398,Hyundai EON Era Plus,2018,270000,20000,Petrol,Individual,Manual,First Owner
2399,Maruti Alto LXi,2007,90000,100000,Petrol,Individual,Manual,Second Owner
2400,Maruti Wagon R Stingray VXI,2013,350000,65000,Petrol,Individual,Manual,First Owner
2401,Ford Figo Diesel Celebration Edition,2013,285000,90000,Diesel,Individual,Manual,Second Owner
2402,Toyota Innova 2.5 E Diesel MS 7-seater,2011,665000,267000,Diesel,Individual,Manual,Second Owner
2403,Mahindra Scorpio 2.6 CRDe,2005,175000,250000,Diesel,Individual,Manual,Second Owner
2404,Mahindra Xylo D2,2011,350000,140000,Diesel,Individual,Manual,Second Owner
2405,Honda City i-VTEC CVT ZX,2018,1225000,22000,Petrol,Dealer,Automatic,First Owner
2406,Honda Jazz Select Edition Active,2010,285000,60000,Petrol,Dealer,Manual,Second Owner
2407,Honda City i-VTEC VX,2018,1000000,28635,Petrol,Dealer,Manual,First Owner
2408,Honda Amaze VX Diesel BSIV,2018,780000,32114,Diesel,Dealer,Manual,First Owner
2409,Maruti Celerio VXI,2014,300000,82000,Petrol,Dealer,Manual,Second Owner
2410,Maruti Swift VXI BSIII,2006,160000,95149,Petrol,Dealer,Manual,Second Owner
2411,Honda Amaze VX i-VTEC,2018,625000,68458,Petrol,Dealer,Manual,First Owner
2412,Maruti Ritz VXi,2010,265000,42000,Petrol,Individual,Manual,First Owner
2413,Honda City i DTEC V,2014,515000,90000,Diesel,Individual,Manual,Second Owner
2414,Hyundai EON D Lite,2016,210000,30000,Petrol,Individual,Manual,First Owner
2415,Maruti Alto LXi,2009,140000,80000,Petrol,Individual,Manual,Second Owner
2416,Toyota Innova 2.5 GX (Diesel) 7 Seater,2015,940000,128000,Diesel,Individual,Manual,First Owner
2417,Nissan Terrano XV Premium 110 PS,2013,750000,80000,Diesel,Individual,Manual,First Owner
2418,Maruti Baleno Alpha 1.3,2016,610000,100000,Diesel,Individual,Manual,First Owner
2419,Nissan Sunny XV D Premium Leather,2015,450000,50000,Diesel,Individual,Manual,First Owner
2420,Toyota Etios Liva GD,2012,409999,56000,Diesel,Individual,Manual,First Owner
2421,Hyundai EON 1.0 Era Plus,2018,100000,21302,Petrol,Individual,Manual,First Owner
2422,Hyundai i20 Active 1.4 SX,2016,650000,100000,Diesel,Individual,Manual,First Owner
2423,Mahindra TUV 300 T8,2017,650000,80000,Diesel,Individual,Manual,First Owner
2424,Hyundai Getz 1.3 GLS,2010,150000,105546,Petrol,Individual,Manual,First Owner
2425,Toyota Etios Liva 1.2 V,2018,500000,10000,Petrol,Individual,Manual,First Owner
2426,Toyota Innova 2.5 GX 7 STR BSIV,2012,1000000,80000,Diesel,Individual,Manual,Second Owner
2427,Hyundai i20 Magna Optional 1.2,2013,340000,35000,Petrol,Individual,Manual,First Owner
2428,Hyundai Elite i20 Asta Option BSIV,2019,800000,11240,Petrol,Individual,Manual,First Owner
2429,Toyota Innova 2.5 G (Diesel) 8 Seater,2013,1010000,120000,Diesel,Individual,Manual,First Owner
2430,Toyota Etios GD,2011,350000,120000,Diesel,Individual,Manual,Third Owner
2431,Maruti Swift VDI BSIV,2016,595000,70000,Diesel,Individual,Manual,First Owner
2432,Mahindra Scorpio VLX 2WD BSIV,2014,700000,130000,Diesel,Individual,Manual,Third Owner
2433,Renault KWID RXL,2019,265000,40000,Petrol,Individual,Manual,First Owner
2434,Maruti Alto K10 VXI,2015,320000,60000,Petrol,Individual,Manual,Second Owner
2435,Honda City 1.5 S MT,2011,310000,110000,Petrol,Individual,Manual,First Owner
2436,Honda City i DTEC VX,2014,700000,130000,Diesel,Individual,Manual,First Owner
2437,Maruti Alto LXi BSIII,2009,130000,80000,Petrol,Individual,Manual,Second Owner
2438,Maruti Swift Dzire VDi,2009,150000,120000,Diesel,Individual,Manual,Second Owner
2439,Honda Amaze E i-Dtech,2015,300000,104000,Diesel,Individual,Manual,Second Owner
2440,Maruti Swift Dzire LXi,2011,150000,100000,Petrol,Individual,Manual,Second Owner
2441,Honda City 1.3 EXI,2003,120000,132343,Petrol,Individual,Manual,Second Owner
2442,Hyundai Creta 1.4 CRDi S Plus,2016,950000,90000,Diesel,Individual,Manual,Second Owner
2443,Maruti Wagon R VXI BS IV,2007,100000,60000,Petrol,Individual,Manual,Second Owner
2444,Honda Jazz 1.5 SV i DTEC,2015,450000,76000,Diesel,Individual,Manual,First Owner
2445,Maruti 800 EX,2004,30000,60000,Petrol,Individual,Manual,Third Owner
2446,Mahindra Renault Logan 1.6 Petrol GLSX,2009,200000,30000,Petrol,Individual,Manual,Second Owner
2447,Tata Indigo LS,2010,250000,96000,Diesel,Individual,Manual,Second Owner
2448,Mahindra Marazzo M8 8Str,2018,1300000,10000,Diesel,Individual,Manual,First Owner
2449,Toyota Etios Liva 1.4 VD,2017,425000,36000,Diesel,Dealer,Manual,First Owner
2450,Honda Amaze VX O iDTEC,2017,550000,12997,Diesel,Dealer,Manual,First Owner
2451,Maruti Ciaz 1.4 AT Zeta,2017,500000,40000,Petrol,Individual,Automatic,First Owner
2452,Hyundai Verna CRDi 1.6 SX Option,2018,1150000,26430,Diesel,Dealer,Manual,First Owner
2453,Maruti Swift 1.3 VXI ABS,2015,475000,24600,Petrol,Dealer,Manual,First Owner
2454,Maruti Wagon R LXI,2011,260000,28481,Petrol,Dealer,Manual,First Owner
2455,Ford Ecosport 1.0 Ecoboost Titanium Optional,2013,350000,100000,Petrol,Individual,Manual,First Owner
2456,Mahindra XUV500 W8 2WD,2013,750000,41988,Diesel,Dealer,Manual,First Owner
2457,Maruti Wagon R LXI,2009,180000,30375,Petrol,Dealer,Manual,First Owner
2458,Renault KWID Climber 1.0 AMT BSIV,2017,350000,7658,Petrol,Dealer,Automatic,First Owner
2459,Maruti Swift Dzire VDI,2017,611000,34400,Diesel,Dealer,Manual,First Owner
2460,Renault KWID RXL BSIV,2017,325000,18500,Petrol,Dealer,Manual,First Owner
2461,Maruti Alto VXi,2015,280000,26134,Petrol,Dealer,Manual,First Owner
2462,Maruti Wagon R AMT VXI,2014,300000,28942,Petrol,Dealer,Automatic,First Owner
2463,Mahindra XUV500 W8 2WD,2012,711000,53600,Diesel,Dealer,Manual,First Owner
